Id,Weekly_Sales
35_10_2013-07-05,21139.179
35_10_2013-07-12,15256.924000000003
35_10_2013-07-19,14971.645
35_10_2013-07-26,15275.683
35_11_2012-11-02,12164.223000000002
35_11_2012-11-09,12166.363000000001
35_11_2012-11-16,12166.363000000001
35_11_2012-11-23,14976.306
35_11_2012-11-30,18845.605
35_11_2012-12-07,14164.99
35_11_2012-12-14,14379.657000000001
35_11_2012-12-21,23499.760000000002
35_11_2012-12-28,11179.172999999999
35_11_2013-01-04,12936.086
35_11_2013-01-11,12702.799
35_11_2013-01-18,12474.124
35_11_2013-01-25,16886.896
35_11_2013-02-01,10407.249999999998
35_11_2013-02-08,15395.538999999999
35_11_2013-02-15,10732.401999999998
35_11_2013-02-22,10464.067
35_11_2013-03-01,10301.970000000001
35_11_2013-03-08,10548.668000000001
35_11_2013-03-15,10470.696000000002
35_11_2013-03-22,14852.029999999999
35_11_2013-03-29,15356.830000000002
35_11_2013-04-05,23385.166999999998
35_11_2013-04-12,15294.814999999997
35_11_2013-04-19,14486.375999999998
35_11_2013-04-26,14053.830000000002
35_11_2013-05-03,17884.834000000003
35_11_2013-05-10,14659.055000000002
35_11_2013-05-17,23078.122
35_11_2013-05-24,33087.811
35_11_2013-05-31,57634.494999999995
35_11_2013-06-07,25684.421
35_11_2013-06-14,20443.629
35_11_2013-06-21,33441.43199999999
35_11_2013-06-28,24501.988999999994
35_11_2013-07-05,27545.663999999997
35_11_2013-07-12,21255.36
35_11_2013-07-19,20181.521
35_11_2013-07-26,14660.862
35_12_2012-11-02,1945.9720000000002
35_12_2012-11-09,1919.3650000000002
35_12_2012-11-16,1810.659
35_12_2012-11-23,1806.264
35_12_2012-11-30,1735.0230000000004
35_12_2012-12-07,1553.02
35_12_2012-12-14,1583.328
35_12_2012-12-21,1450.8039999999999
35_12_2012-12-28,1330.9699999999998
35_12_2013-01-04,1210.059
35_12_2013-01-11,1151.8149999999998
35_12_2013-01-18,1193.397
35_12_2013-01-25,2140.16
35_12_2013-02-01,1363.1019999999999
35_12_2013-02-08,1739.779
35_12_2013-02-15,1382.458
35_12_2013-02-22,1575.1850000000002
35_12_2013-03-01,1813.4650000000001
35_12_2013-03-08,1854.494
35_12_2013-03-15,1952.3970000000002
35_12_2013-03-22,3042.5980000000004
35_12_2013-03-29,2874.6680000000006
35_12_2013-04-05,3055.6740000000004
35_12_2013-04-12,2586.053
35_12_2013-04-19,2691.0019999999995
35_12_2013-04-26,2555.2799999999997
35_12_2013-05-03,2629.738
35_12_2013-05-10,2393.7659999999996
35_12_2013-05-17,1869.342
35_12_2013-05-24,2905.7259999999997
35_12_2013-05-31,2040.9429999999998
35_12_2013-06-07,2484.6189999999997
35_12_2013-06-14,2820.7690000000002
35_12_2013-06-21,2816.3190000000004
35_12_2013-06-28,2117.655
35_12_2013-07-05,3141.183
35_12_2013-07-12,1811.688
35_12_2013-07-19,1810.8139999999999
35_12_2013-07-26,2031.7060000000001
35_13_2012-11-02,31546.008
35_13_2012-11-09,29707.757
35_13_2012-11-16,28383.614
35_13_2012-11-23,25996.104
35_13_2012-11-30,30871.159999999996
35_13_2012-12-07,27688.735999999997
35_13_2012-12-14,28516.583999999995
35_13_2012-12-21,29737.606
35_13_2012-12-28,28004.623
35_13_2013-01-04,26610.005000000005
35_13_2013-01-11,25909.845999999998
35_13_2013-01-18,24084.943999999996
35_13_2013-01-25,28169.782
35_13_2013-02-01,27516.468999999994
35_13_2013-02-08,40517.577000000005
35_13_2013-02-15,29431.945999999996
35_13_2013-02-22,30619.940000000002
35_13_2013-03-01,30236.934999999998
35_13_2013-03-08,29773.902000000002
35_13_2013-03-15,29947.309999999998
35_13_2013-03-22,33339.481999999996
35_13_2013-03-29,33081.05
35_13_2013-04-05,33860.925
35_13_2013-04-12,29275.655000000006
35_13_2013-04-19,32587.878000000004
35_13_2013-04-26,30735.609000000004
35_13_2013-05-03,29753.537
35_13_2013-05-10,29826.981
35_13_2013-05-17,28743.582999999995
35_13_2013-05-24,31756.396999999997
35_13_2013-05-31,30563.213
35_13_2013-06-07,31251.809
35_13_2013-06-14,30705.582000000002
35_13_2013-06-21,30884.534000000003
35_13_2013-06-28,30529.226000000002
35_13_2013-07-05,42917.21400000001
35_13_2013-07-12,29581.398999999998
35_13_2013-07-19,29048.315000000002
35_13_2013-07-26,29243.718999999994
35_14_2012-11-02,23251.619000000002
35_14_2012-11-09,26851.77999999999
35_14_2012-11-16,26755.864
35_14_2012-11-23,54942.525
35_14_2012-11-30,53042.380000000005
35_14_2012-12-07,28319.462
35_14_2012-12-14,28422.068
35_14_2012-12-21,88719.312
35_14_2012-12-28,32086.601000000002
35_14_2013-01-04,23695.798000000003
35_14_2013-01-11,23705.222999999998
35_14_2013-01-18,22655.147000000004
35_14_2013-01-25,29015.058999999997
35_14_2013-02-01,24725.277000000002
35_14_2013-02-08,36062.20700000001
35_14_2013-02-15,25404.252999999997
35_14_2013-02-22,25100.532
35_14_2013-03-01,26032.003
35_14_2013-03-08,25980.941
35_14_2013-03-15,25733.477999999996
35_14_2013-03-22,30896.082000000002
35_14_2013-03-29,34960.971000000005
35_14_2013-04-05,31351.398000000005
35_14_2013-04-12,24219.506
35_14_2013-04-19,30301.827999999998
35_14_2013-04-26,29198.140000000003
35_14_2013-05-03,29571.345
35_14_2013-05-10,30168.715000000004
35_14_2013-05-17,25118.45
35_14_2013-05-24,30348.001
35_14_2013-05-31,27205.548
35_14_2013-06-07,31343.964
35_14_2013-06-14,30521.249
35_14_2013-06-21,28368.164
35_14_2013-06-28,24347.45
35_14_2013-07-05,30723.330000000005
35_14_2013-07-12,27672.415999999997
35_14_2013-07-19,27725.503999999997
35_14_2013-07-26,23330.031000000003
35_16_2012-11-02,156.079
35_16_2012-11-09,139.585
35_16_2012-11-16,216.344
35_16_2012-11-23,964.6559999999997
35_16_2012-11-30,699.0369999999999
35_16_2012-12-07,463.945
35_16_2012-12-14,1149.0040000000001
35_16_2012-12-21,1555.579
35_16_2012-12-28,2032.5659999999996
35_16_2013-01-04,1380.3600000000001
35_16_2013-01-11,1459.592
35_16_2013-01-18,1716.288
35_16_2013-01-25,3550.9610000000002
35_16_2013-02-01,1094.2959999999998
35_16_2013-02-08,2576.728
35_16_2013-02-15,553.235
35_16_2013-02-22,2056.0519999999997
35_16_2013-03-01,2034.547
35_16_2013-03-08,3666.4670000000006
35_16_2013-03-15,5270.599
35_16_2013-03-22,6619.231
35_16_2013-03-29,10124.658
35_16_2013-04-05,14033.618000000002
35_16_2013-04-12,10272.52
35_16_2013-04-19,13663.051000000001
35_16_2013-04-26,13548.368000000002
35_16_2013-05-03,15995.976999999999
35_16_2013-05-10,16445.131
35_16_2013-05-17,14488.033
35_16_2013-05-24,21132.514000000003
35_16_2013-05-31,25338.115
35_16_2013-06-07,20923.052
35_16_2013-06-14,20099.013
35_16_2013-06-21,20086.120000000003
35_16_2013-06-28,20770.604
35_16_2013-07-05,25812.575999999997
35_16_2013-07-12,4139.789
35_16_2013-07-19,2431.9829999999997
35_16_2013-07-26,3102.451
35_17_2012-11-02,16413.548000000003
35_17_2012-11-09,16650.035000000003
35_17_2012-11-16,16697.698000000004
35_17_2012-11-23,23417.101000000002
35_17_2012-11-30,21761.695999999996
35_17_2012-12-07,18257.990999999998
35_17_2012-12-14,18257.990999999998
35_17_2012-12-21,28994.222999999998
35_17_2012-12-28,17579.057
35_17_2013-01-04,14667.259000000002
35_17_2013-01-11,14032.485999999999
35_17_2013-01-18,13320.053
35_17_2013-01-25,24161.415
35_17_2013-02-01,15484.660999999998
35_17_2013-02-08,23893.344
35_17_2013-02-15,15301.151999999998
35_17_2013-02-22,15061.342
35_17_2013-03-01,15613.744999999999
35_17_2013-03-08,15832.645999999999
35_17_2013-03-15,15021.072000000004
35_17_2013-03-22,21668.556999999997
35_17_2013-03-29,23467.237
35_17_2013-04-05,20723.697999999997
35_17_2013-04-12,14005.744
35_17_2013-04-19,16014.428999999998
35_17_2013-04-26,15998.563999999998
35_17_2013-05-03,15903.566
35_17_2013-05-10,15870.169
35_17_2013-05-17,13741.653999999999
35_17_2013-05-24,18536.173999999995
35_17_2013-05-31,15526.059
35_17_2013-06-07,15947.428
35_17_2013-06-14,15873.109
35_17_2013-06-21,15245.236
35_17_2013-06-28,13581.519999999999
35_17_2013-07-05,20372.319
35_17_2013-07-12,15491.976
35_17_2013-07-19,15649.611
35_17_2013-07-26,13747.056
35_18_2012-11-02,13643.12
35_18_2012-11-09,16066.725
35_18_2012-11-16,22932.714
35_18_2012-11-23,46444.477
35_18_2012-11-30,64000.48100000001
35_18_2012-12-07,55272.636
35_18_2012-12-14,33985.664000000004
35_18_2012-12-21,40419.061
35_18_2012-12-28,15786.562000000002
35_18_2013-01-04,2368.5729999999994
35_18_2013-01-11,1112.8319999999999
35_18_2013-01-18,1213.057
35_18_2013-01-25,1469.4149999999997
35_18_2013-02-01,1958.131
35_18_2013-02-08,5028.016
35_18_2013-02-15,10019.41
35_18_2013-02-22,754.758
35_18_2013-03-01,1392.6229999999998
35_18_2013-03-08,1863.08
35_18_2013-03-15,1698.409
35_18_2013-03-22,4086.7930000000006
35_18_2013-03-29,11583.057999999999
35_18_2013-04-05,7163.447
35_18_2013-04-12,4821.518000000001
35_18_2013-04-19,178.195
35_18_2013-04-26,106.43900000000001
35_18_2013-05-03,34.382000000000005
35_18_2013-05-10,-4.933999999999999
35_18_2013-05-17,-2.693
35_18_2013-05-24,-4.3740000000000006
35_18_2013-05-31,-2.5230000000000006
35_18_2013-06-14,-2.6130000000000004
35_18_2013-06-21,1.6940000000000002
35_18_2013-06-28,41.102000000000004
35_18_2013-07-05,-1.8030000000000002
35_18_2013-07-12,2.218
35_18_2013-07-19,2.6209999999999996
35_18_2013-07-26,-0.835
35_19_2013-01-04,-9.958
35_19_2013-01-18,-4.769999999999999
35_19_2013-02-08,1953.024
35_20_2012-11-02,9941.255
35_20_2012-11-09,10203.304
35_20_2012-11-16,10368.744
35_20_2012-11-23,14915.525
35_20_2012-11-30,10162.096
35_20_2012-12-07,9046.197999999999
35_20_2012-12-14,9375.901999999998
35_20_2012-12-21,12161.484
35_20_2012-12-28,10160.651000000002
35_20_2013-01-04,9080.74
35_20_2013-01-11,8957.008
35_20_2013-01-18,8455.48
35_20_2013-01-25,10459.266
35_20_2013-02-01,11200.648000000001
35_20_2013-02-08,11442.100999999999
35_20_2013-02-15,8922.361
35_20_2013-02-22,10845.651999999998
35_20_2013-03-01,10329.494
35_20_2013-03-08,11310.395999999999
35_20_2013-03-15,10673.315
35_20_2013-03-22,14727.272999999997
35_20_2013-03-29,15056.309
35_20_2013-04-05,15190.581999999999
35_20_2013-04-12,10874.597000000002
35_20_2013-04-19,13167.873000000001
35_20_2013-04-26,11708.486
35_20_2013-05-03,12006.234999999997
35_20_2013-05-10,11668.662
35_20_2013-05-17,11008.521
35_20_2013-05-24,16810.519999999997
35_20_2013-05-31,12470.162
35_20_2013-06-07,12475.146999999997
35_20_2013-06-14,12481.847999999998
35_20_2013-06-21,12475.146999999997
35_20_2013-06-28,12830.555
35_20_2013-07-05,17430.206
35_20_2013-07-12,12161.314999999999
35_20_2013-07-19,12260.398
35_20_2013-07-26,10721.572
35_21_2012-11-02,2853.147
35_21_2012-11-09,3005.6549999999997
35_21_2012-11-16,3093.0119999999997
35_21_2012-11-23,4046.3119999999994
35_21_2012-11-30,3881.3600000000006
35_21_2012-12-07,4043.066
35_21_2012-12-14,4622.954000000001
35_21_2012-12-21,6311.007
35_21_2012-12-28,3892.3550000000005
35_21_2013-01-04,3088.5009999999993
35_21_2013-01-11,2995.81
35_21_2013-01-18,2816.4919999999997
35_21_2013-01-25,4363.152999999999
35_21_2013-02-01,3346.376
35_21_2013-02-08,4683.174
35_21_2013-02-15,3530.825
35_21_2013-02-22,3564.7830000000004
35_21_2013-03-01,3802.113
35_21_2013-03-08,3840.845
35_21_2013-03-15,3492.9260000000004
35_21_2013-03-22,4967.74
35_21_2013-03-29,5244.137
35_21_2013-04-05,4832.23
35_21_2013-04-12,4350.725
35_21_2013-04-19,3772.4990000000007
35_21_2013-04-26,3488.768
35_21_2013-05-03,3517.482
35_21_2013-05-10,3320.501
35_21_2013-05-17,3022.043
35_21_2013-05-24,4516.45
35_21_2013-05-31,3102.786
35_21_2013-06-07,3344.8900000000003
35_21_2013-06-14,4750.613000000001
35_21_2013-06-21,3876.4129999999996
35_21_2013-06-28,3530.3490000000006
35_21_2013-07-05,5161.6230000000005
35_21_2013-07-12,3420.1899999999996
35_21_2013-07-19,3451.0009999999993
35_21_2013-07-26,3226.046
35_22_2012-11-02,19837.699
35_22_2012-11-09,20280.144
35_22_2012-11-16,20295.966999999997
35_22_2012-11-23,28461.043999999994
35_22_2012-11-30,22702.848
35_22_2012-12-07,21083.929000000004
35_22_2012-12-14,21944.877000000004
35_22_2012-12-21,33198.561
35_22_2012-12-28,20883.557999999997
35_22_2013-01-04,18011.066
35_22_2013-01-11,16922.627
35_22_2013-01-18,15409.922999999999
35_22_2013-01-25,28524.551
35_22_2013-02-01,22191.444
35_22_2013-02-08,31979.014000000003
35_22_2013-02-15,24862.328999999998
35_22_2013-02-22,24538.172000000002
35_22_2013-03-01,24425.878000000004
35_22_2013-03-08,22195.243000000002
35_22_2013-03-15,20327.865
35_22_2013-03-22,23920.189999999995
35_22_2013-03-29,23383.244
35_22_2013-04-05,24362.721
35_22_2013-04-12,17265.694
35_22_2013-04-19,22310.363999999994
35_22_2013-04-26,22528.396999999997
35_22_2013-05-03,21080.982999999997
35_22_2013-05-10,21479.431999999997
35_22_2013-05-17,16783.908
35_22_2013-05-24,22472.637999999995
35_22_2013-05-31,18378.646
35_22_2013-06-07,20431.547
35_22_2013-06-14,19755.61
35_22_2013-06-21,19835.656
35_22_2013-06-28,18218.317000000003
35_22_2013-07-05,24640.245
35_22_2013-07-12,21241.901000000005
35_22_2013-07-19,22061.121000000003
35_22_2013-07-26,17445.057
35_23_2012-11-02,38852.33
35_23_2012-11-09,38908.789
35_23_2012-11-16,39932.56899999999
35_23_2012-11-23,50221.039
35_23_2012-11-30,45241.246
35_23_2012-12-07,43263.279
35_23_2012-12-14,48868.007
35_23_2012-12-21,62389.262
35_23_2012-12-28,50621.37899999999
35_23_2013-01-04,28352.206
35_23_2013-01-11,28054.57
35_23_2013-01-18,25899.508
35_23_2013-01-25,33827.935000000005
35_23_2013-02-01,25775.359
35_23_2013-02-08,45034.289000000004
35_23_2013-02-15,27531.805
35_23_2013-02-22,28510.749
35_23_2013-03-01,29183.130000000005
35_23_2013-03-08,29737.818
35_23_2013-03-15,31859.007
35_23_2013-03-22,32609.874999999993
35_23_2013-03-29,39121.29699999999
35_23_2013-04-05,34981.95599999999
35_23_2013-04-12,32780.84099999999
35_23_2013-04-19,37778.03600000001
35_23_2013-04-26,36761.098000000005
35_23_2013-05-03,36379.16900000001
35_23_2013-05-10,37513.873
35_23_2013-05-17,37004.345
35_23_2013-05-24,40226.125
35_23_2013-05-31,43138.183999999994
35_23_2013-06-07,44671.787999999986
35_23_2013-06-14,41096.436
35_23_2013-06-21,43355.27100000001
35_23_2013-06-28,44685.25799999999
35_23_2013-07-05,44182.639
35_23_2013-07-12,37584.088
35_23_2013-07-19,37703.37000000001
35_23_2013-07-26,36371.46400000001
35_24_2012-11-02,10874.510999999999
35_24_2012-11-09,10723.339999999998
35_24_2012-11-16,14162.387000000002
35_24_2012-11-23,13885.355
35_24_2012-11-30,13700.321000000002
35_24_2012-12-07,13368.546000000002
35_24_2012-12-14,12957.603
35_24_2012-12-21,18550.237
35_24_2012-12-28,9743.403999999999
35_24_2013-01-04,6048.0
35_24_2013-01-11,5977.885
35_24_2013-01-18,5441.033
35_24_2013-01-25,13533.759
35_24_2013-02-01,6243.613
35_24_2013-02-08,13287.681
35_24_2013-02-15,7813.572
35_24_2013-02-22,8072.378
35_24_2013-03-01,7648.151999999999
35_24_2013-03-08,7996.8
35_24_2013-03-15,7954.985999999999
35_24_2013-03-22,16086.652000000002
35_24_2013-03-29,13802.715
35_24_2013-04-05,14392.769
35_24_2013-04-12,8649.273
35_24_2013-04-19,12275.504
35_24_2013-04-26,10371.346
35_24_2013-05-03,10413.64
35_24_2013-05-10,8797.529999999999
35_24_2013-05-17,9072.083999999999
35_24_2013-05-24,15393.841
35_24_2013-05-31,10461.127999999999
35_24_2013-06-07,12829.746
35_24_2013-06-14,10359.121000000003
35_24_2013-06-21,11465.876
35_24_2013-06-28,10137.538
35_24_2013-07-05,14251.280999999999
35_24_2013-07-12,10293.128
35_24_2013-07-19,9967.688999999998
35_24_2013-07-26,9302.854000000001
35_25_2012-11-02,14385.718000000003
35_25_2012-11-09,14177.960000000001
35_25_2012-11-16,15628.481000000003
35_25_2012-11-23,16984.391
35_25_2012-11-30,16804.602000000003
35_25_2012-12-07,13519.492999999999
35_25_2012-12-14,13811.270999999999
35_25_2012-12-21,19069.524
35_25_2012-12-28,13419.102000000003
35_25_2013-01-04,9445.363000000001
35_25_2013-01-11,8791.617999999999
35_25_2013-01-18,8956.031999999997
35_25_2013-01-25,14044.458999999999
35_25_2013-02-01,9249.949999999999
35_25_2013-02-08,13320.784
35_25_2013-02-15,10034.721000000001
35_25_2013-02-22,11411.33
35_25_2013-03-01,11285.055
35_25_2013-03-08,12350.247
35_25_2013-03-15,14811.573999999999
35_25_2013-03-22,20782.238
35_25_2013-03-29,19097.254
35_25_2013-04-05,20067.285
35_25_2013-04-12,15466.972
35_25_2013-04-19,14949.842
35_25_2013-04-26,13603.774000000001
35_25_2013-05-03,13801.921000000002
35_25_2013-05-10,14169.153
35_25_2013-05-17,15032.842
35_25_2013-05-24,18683.3
35_25_2013-05-31,15060.485999999999
35_25_2013-06-07,16600.236
35_25_2013-06-14,15242.994
35_25_2013-06-21,13915.675
35_25_2013-06-28,17223.439
35_25_2013-07-05,14619.546000000002
35_25_2013-07-12,12974.017000000002
35_25_2013-07-19,12955.451000000001
35_25_2013-07-26,12612.695000000003
35_26_2012-11-02,15881.415000000003
35_26_2012-11-09,15117.955000000002
35_26_2012-11-16,14783.753
35_26_2012-11-23,17342.702
35_26_2012-11-30,16894.623
35_26_2012-12-07,12949.141
35_26_2012-12-14,12244.461
35_26_2012-12-21,17701.405000000002
35_26_2012-12-28,9577.769
35_26_2013-01-04,6543.548000000001
35_26_2013-01-11,6702.949999999999
35_26_2013-01-18,6884.360000000001
35_26_2013-01-25,14316.432
35_26_2013-02-01,9322.095
35_26_2013-02-08,13312.621
35_26_2013-02-15,11378.124999999998
35_26_2013-02-22,13173.278
35_26_2013-03-01,11866.314999999999
35_26_2013-03-08,11745.288999999999
35_26_2013-03-15,12687.184999999998
35_26_2013-03-22,21385.924
35_26_2013-03-29,17385.101000000002
35_26_2013-04-05,17747.339
35_26_2013-04-12,12283.693
35_26_2013-04-19,12964.785
35_26_2013-04-26,11529.524
35_26_2013-05-03,10962.346
35_26_2013-05-10,10968.079000000002
35_26_2013-05-17,11186.108
35_26_2013-05-24,18247.02
35_26_2013-05-31,12548.999
35_26_2013-06-07,14939.116999999998
35_26_2013-06-14,14225.653
35_26_2013-06-21,12221.776999999998
35_26_2013-06-28,14601.853
35_26_2013-07-05,13258.549000000003
35_26_2013-07-12,9713.533
35_26_2013-07-19,9742.208999999999
35_26_2013-07-26,8944.928
35_27_2012-11-02,1855.2949999999996
35_27_2012-11-09,1882.6239999999998
35_27_2012-11-16,1673.8740000000003
35_27_2012-11-23,2165.081
35_27_2012-11-30,2217.7889999999998
35_27_2012-12-07,2466.201
35_27_2012-12-14,2629.2899999999995
35_27_2012-12-21,4237.565
35_27_2012-12-28,2145.6760000000004
35_27_2013-01-04,1661.209
35_27_2013-01-11,1775.333
35_27_2013-01-18,1670.15
35_27_2013-01-25,2042.5439999999999
35_27_2013-02-01,1697.8079999999998
35_27_2013-02-08,1967.993
35_27_2013-02-15,1724.3520000000003
35_27_2013-02-22,1687.8080000000002
35_27_2013-03-01,1727.1140000000003
35_27_2013-03-08,1765.184
35_27_2013-03-15,1584.2240000000002
35_27_2013-03-22,1411.3619999999999
35_27_2013-03-29,1342.789
35_27_2013-04-05,1383.9019999999998
35_27_2013-04-12,1473.375
35_27_2013-04-19,1370.2440000000001
35_27_2013-04-26,1353.5430000000001
35_27_2013-05-03,1327.6450000000002
35_27_2013-05-10,1343.7600000000002
35_27_2013-05-17,1202.986
35_27_2013-05-24,1386.7649999999999
35_27_2013-05-31,1287.051
35_27_2013-06-07,1256.9099999999999
35_27_2013-06-14,1162.451
35_27_2013-06-21,1277.6819999999998
35_27_2013-06-28,1248.012
35_27_2013-07-05,1286.118
35_27_2013-07-12,1194.069
35_27_2013-07-19,1182.215
35_27_2013-07-26,1123.215
35_28_2012-11-02,1127.2959999999998
35_28_2012-11-09,1107.378
35_28_2012-11-16,978.247
35_28_2012-11-23,798.776
35_28_2012-11-30,1152.127
35_28_2012-12-07,914.9069999999999
35_28_2012-12-14,1027.884
35_28_2012-12-21,1231.3709999999999
35_28_2012-12-28,876.159
35_28_2013-01-04,690.8340000000001
35_28_2013-01-11,653.382
35_28_2013-01-18,600.3149999999999
35_28_2013-01-25,828.2630000000001
35_28_2013-02-01,792.493
35_28_2013-02-08,910.1159999999998
35_28_2013-02-15,682.888
35_28_2013-02-22,784.5539999999999
35_28_2013-03-01,752.439
35_28_2013-03-08,896.019
35_28_2013-03-15,808.7989999999998
35_28_2013-03-22,957.7529999999999
35_28_2013-03-29,1068.607
35_28_2013-04-05,1119.275
35_28_2013-04-12,988.2630000000001
35_28_2013-04-19,916.9129999999999
35_28_2013-04-26,750.704
35_28_2013-05-03,759.1220000000001
35_28_2013-05-10,777.4709999999999
35_28_2013-05-17,805.218
35_28_2013-05-24,645.391
35_28_2013-05-31,546.758
35_28_2013-06-07,522.9280000000001
35_28_2013-06-14,655.37
35_28_2013-06-21,477.38100000000003
35_28_2013-06-28,454.19399999999996
35_28_2013-07-05,501.34400000000005
35_28_2013-07-12,355.537
35_28_2013-07-19,388.339
35_28_2013-07-26,403.1720000000001
35_29_2012-11-02,8115.227000000002
35_29_2012-11-09,8075.232000000001
35_29_2012-11-16,8086.183999999999
35_29_2012-11-23,11327.606000000002
35_29_2012-11-30,12606.929
35_29_2012-12-07,7839.675
35_29_2012-12-14,10095.644
35_29_2012-12-21,17860.157
35_29_2012-12-28,9192.492999999999
35_29_2013-01-04,6766.655000000001
35_29_2013-01-11,7270.367000000001
35_29_2013-01-18,6844.853
35_29_2013-01-25,10686.905
35_29_2013-02-01,8793.323999999999
35_29_2013-02-08,10240.913
35_29_2013-02-15,8070.442000000001
35_29_2013-02-22,7815.45
35_29_2013-03-01,7852.536000000002
35_29_2013-03-08,8541.244000000002
35_29_2013-03-15,7857.847000000002
35_29_2013-03-22,10077.078
35_29_2013-03-29,11385.782000000001
35_29_2013-04-05,8748.254
35_29_2013-04-12,9341.793
35_29_2013-04-19,9173.421
35_29_2013-04-26,9247.422000000002
35_29_2013-05-03,9325.489
35_29_2013-05-10,9255.369999999999
35_29_2013-05-17,7061.874000000001
35_29_2013-05-24,11678.740999999998
35_29_2013-05-31,8604.214
35_29_2013-06-07,8343.471000000001
35_29_2013-06-14,7579.626999999999
35_29_2013-06-21,8373.653000000002
35_29_2013-06-28,7885.499000000001
35_29_2013-07-05,13269.847999999998
35_29_2013-07-12,9203.245
35_29_2013-07-19,8960.179
35_29_2013-07-26,7704.658000000001
35_30_2012-11-02,4303.13
35_30_2012-11-09,4341.691000000001
35_30_2012-11-16,4241.0869999999995
35_30_2012-11-23,4311.334
35_30_2012-11-30,5016.786000000001
35_30_2012-12-07,4260.486
35_30_2012-12-14,4178.254
35_30_2012-12-21,5524.052000000001
35_30_2012-12-28,4399.853
35_30_2013-01-04,3587.9600000000005
35_30_2013-01-11,3587.9600000000005
35_30_2013-01-18,3413.833
35_30_2013-01-25,8051.478
35_30_2013-02-01,4793.826000000001
35_30_2013-02-08,8051.478
35_30_2013-02-15,5341.604
35_30_2013-02-22,5471.561
35_30_2013-03-01,5318.637000000001
35_30_2013-03-08,5721.023
35_30_2013-03-15,5658.1050000000005
35_30_2013-03-22,7692.058
35_30_2013-03-29,8482.173999999999
35_30_2013-04-05,7949.945
35_30_2013-04-12,7720.2300000000005
35_30_2013-04-19,6808.289999999999
35_30_2013-04-26,6682.909
35_30_2013-05-03,6682.909
35_30_2013-05-10,6365.689
35_30_2013-05-17,5567.454
35_30_2013-05-24,9277.712999999998
35_30_2013-05-31,6496.298999999999
35_30_2013-06-07,6642.442999999999
35_30_2013-06-14,9915.225
35_30_2013-06-21,6446.787
35_30_2013-06-28,5933.334000000001
35_30_2013-07-05,10362.854000000001
35_30_2013-07-12,6556.67
35_30_2013-07-19,6441.89
35_30_2013-07-26,5883.8099999999995
35_31_2012-11-02,3602.2119999999995
35_31_2012-11-09,3602.2119999999995
35_31_2012-11-16,3602.2119999999995
35_31_2012-11-23,4620.693
35_31_2012-11-30,4267.585000000001
35_31_2012-12-07,5198.302000000001
35_31_2012-12-14,5589.070000000001
35_31_2012-12-21,11868.065999999999
35_31_2012-12-28,3787.2210000000005
35_31_2013-01-04,3010.049
35_31_2013-01-11,2958.165
35_31_2013-01-18,2830.797
35_31_2013-01-25,4929.258
35_31_2013-02-01,2782.891
35_31_2013-02-08,4449.127999999999
35_31_2013-02-15,2463.8959999999997
35_31_2013-02-22,2666.222
35_31_2013-03-01,2560.364
35_31_2013-03-08,2808.3670000000006
35_31_2013-03-15,2599.9420000000005
35_31_2013-03-22,4514.161999999999
35_31_2013-03-29,4204.2119999999995
35_31_2013-04-05,4226.418
35_31_2013-04-12,3349.6169999999997
35_31_2013-04-19,3311.036
35_31_2013-04-26,3142.976
35_31_2013-05-03,3265.9020000000005
35_31_2013-05-10,3376.9270000000006
35_31_2013-05-17,3077.7290000000003
35_31_2013-05-24,4637.848
35_31_2013-05-31,3140.9490000000005
35_31_2013-06-07,3405.0880000000006
35_31_2013-06-14,4756.481999999999
35_31_2013-06-21,3392.304
35_31_2013-06-28,3488.254
35_31_2013-07-05,4571.14
35_31_2013-07-12,3348.9300000000003
35_31_2013-07-19,4229.236
35_31_2013-07-26,4683.138
35_32_2012-11-02,4702.856000000002
35_32_2012-11-09,6678.403000000001
35_32_2012-11-16,7192.451000000001
35_32_2012-11-23,11428.634
35_32_2012-11-30,11218.621000000001
35_32_2012-12-07,11385.623999999998
35_32_2012-12-14,13593.666000000001
35_32_2012-12-21,47974.055
35_32_2012-12-28,11185.742000000002
35_32_2013-01-04,2974.005
35_32_2013-01-11,4481.471
35_32_2013-01-18,4123.340999999999
35_32_2013-01-25,11250.147999999997
35_32_2013-02-01,5387.511
35_32_2013-02-08,11958.821999999998
35_32_2013-02-15,12065.447
35_32_2013-02-22,7646.344
35_32_2013-03-01,7258.499000000002
35_32_2013-03-08,6833.947000000002
35_32_2013-03-15,6450.419000000002
35_32_2013-03-22,8489.753
35_32_2013-03-29,9744.988999999998
35_32_2013-04-05,7268.62
35_32_2013-04-12,7672.875999999999
35_32_2013-04-19,8444.409
35_32_2013-04-26,10241.274
35_32_2013-05-03,11394.707
35_32_2013-05-10,10787.153000000002
35_32_2013-05-17,5694.678000000001
35_32_2013-05-24,11128.246999999998
35_32_2013-05-31,6751.461
35_32_2013-06-07,7515.24
35_32_2013-06-14,9362.308
35_32_2013-06-21,7105.373999999999
35_32_2013-06-28,7150.164000000002
35_32_2013-07-05,10541.198
35_32_2013-07-12,6792.954
35_32_2013-07-19,6792.954
35_32_2013-07-26,6878.168
35_33_2012-11-02,10934.85
35_33_2012-11-09,10598.151
35_33_2012-11-16,10672.905999999999
35_33_2012-11-23,14476.651000000002
35_33_2012-11-30,12051.035
35_33_2012-12-07,11878.921
